feature_name, count
ts__fft_coefficient__attr_"real"__coeff_79;222
ts__fft_coefficient__attr_"real"__coeff_80;222
ts__fft_coefficient__attr_"real"__coeff_81;222
ts__fft_coefficient__attr_"real"__coeff_82;222
ts__fft_coefficient__attr_"real"__coeff_83;222
ts__fft_coefficient__attr_"real"__coeff_84;222
ts__fft_coefficient__attr_"real"__coeff_85;222
ts__fft_coefficient__attr_"real"__coeff_86;222
ts__fft_coefficient__attr_"real"__coeff_87;222
ts__fft_coefficient__attr_"real"__coeff_88;222
ts__fft_coefficient__attr_"real"__coeff_89;222
ts__fft_coefficient__attr_"real"__coeff_90;222
ts__fft_coefficient__attr_"real"__coeff_91;222
ts__fft_coefficient__attr_"real"__coeff_92;222
ts__fft_coefficient__attr_"real"__coeff_93;222
ts__fft_coefficient__attr_"real"__coeff_94;222
ts__fft_coefficient__attr_"real"__coeff_95;222
ts__fft_coefficient__attr_"real"__coeff_96;222
ts__fft_coefficient__attr_"real"__coeff_97;222
ts__fft_coefficient__attr_"real"__coeff_98;222
ts__fft_coefficient__attr_"real"__coeff_99;222
ts__fft_coefficient__attr_"imag"__coeff_0;222
ts__fft_coefficient__attr_"imag"__coeff_1;222
ts__fft_coefficient__attr_"imag"__coeff_2;222
ts__fft_coefficient__attr_"imag"__coeff_3;222
ts__fft_coefficient__attr_"imag"__coeff_4;222
ts__fft_coefficient__attr_"imag"__coeff_5;222
ts__fft_coefficient__attr_"imag"__coeff_6;222
ts__fft_coefficient__attr_"imag"__coeff_7;222
ts__fft_coefficient__attr_"imag"__coeff_8;222
ts__fft_coefficient__attr_"imag"__coeff_9;222
ts__fft_coefficient__attr_"imag"__coeff_10;222
ts__fft_coefficient__attr_"imag"__coeff_11;222
ts__fft_coefficient__attr_"imag"__coeff_12;222
ts__fft_coefficient__attr_"imag"__coeff_13;222
ts__fft_coefficient__attr_"imag"__coeff_14;222
ts__fft_coefficient__attr_"imag"__coeff_15;222
ts__fft_coefficient__attr_"imag"__coeff_16;222
ts__fft_coefficient__attr_"imag"__coeff_17;222
ts__fft_coefficient__attr_"imag"__coeff_18;222
ts__fft_coefficient__attr_"imag"__coeff_19;222
ts__fft_coefficient__attr_"imag"__coeff_20;222
ts__fft_coefficient__attr_"imag"__coeff_21;222
ts__fft_coefficient__attr_"imag"__coeff_22;222
ts__fft_coefficient__attr_"imag"__coeff_23;222
ts__fft_coefficient__attr_"imag"__coeff_24;222
ts__fft_coefficient__attr_"imag"__coeff_25;222
ts__fft_coefficient__attr_"imag"__coeff_26;222
ts__fft_coefficient__attr_"imag"__coeff_27;222
ts__fft_coefficient__attr_"imag"__coeff_28;222
ts__fft_coefficient__attr_"imag"__coeff_29;222
ts__fft_coefficient__attr_"imag"__coeff_30;222
ts__fft_coefficient__attr_"imag"__coeff_31;222
ts__fft_coefficient__attr_"imag"__coeff_32;222
ts__fft_coefficient__attr_"imag"__coeff_33;222
ts__fft_coefficient__attr_"imag"__coeff_34;222
ts__fft_coefficient__attr_"imag"__coeff_35;222
ts__fft_coefficient__attr_"imag"__coeff_36;222
ts__fft_coefficient__attr_"imag"__coeff_37;222
ts__fft_coefficient__attr_"imag"__coeff_38;222
ts__fft_coefficient__attr_"imag"__coeff_39;222
ts__fft_coefficient__attr_"imag"__coeff_40;222
ts__fft_coefficient__attr_"imag"__coeff_41;222
ts__fft_coefficient__attr_"imag"__coeff_42;222
ts__fft_coefficient__attr_"imag"__coeff_43;222
ts__fft_coefficient__attr_"imag"__coeff_44;222
ts__fft_coefficient__attr_"imag"__coeff_45;222
ts__fft_coefficient__attr_"imag"__coeff_46;222
ts__fft_coefficient__attr_"imag"__coeff_47;222
ts__fft_coefficient__attr_"imag"__coeff_48;222
ts__fft_coefficient__attr_"imag"__coeff_49;222
ts__fft_coefficient__attr_"imag"__coeff_50;222
ts__fft_coefficient__attr_"imag"__coeff_51;222
ts__fft_coefficient__attr_"imag"__coeff_52;222
ts__fft_coefficient__attr_"imag"__coeff_53;222
ts__fft_coefficient__attr_"imag"__coeff_54;222
ts__fft_coefficient__attr_"imag"__coeff_55;222
ts__fft_coefficient__attr_"imag"__coeff_56;222
ts__fft_coefficient__attr_"imag"__coeff_57;222
ts__fft_coefficient__attr_"imag"__coeff_58;222
ts__fft_coefficient__attr_"imag"__coeff_59;222
ts__fft_coefficient__attr_"imag"__coeff_60;222
ts__fft_coefficient__attr_"imag"__coeff_61;222
ts__fft_coefficient__attr_"imag"__coeff_62;222
ts__fft_coefficient__attr_"imag"__coeff_63;222
ts__fft_coefficient__attr_"imag"__coeff_64;222
ts__fft_coefficient__attr_"imag"__coeff_65;222
ts__fft_coefficient__attr_"imag"__coeff_66;222
ts__fft_coefficient__attr_"imag"__coeff_67;222
ts__fft_coefficient__attr_"imag"__coeff_68;222
ts__fft_coefficient__attr_"imag"__coeff_69;222
ts__fft_coefficient__attr_"imag"__coeff_70;222
ts__fft_coefficient__attr_"imag"__coeff_71;222
ts__fft_coefficient__attr_"imag"__coeff_72;222
ts__fft_coefficient__attr_"imag"__coeff_73;222
ts__fft_coefficient__attr_"imag"__coeff_74;222
ts__fft_coefficient__attr_"imag"__coeff_75;222
ts__fft_coefficient__attr_"imag"__coeff_76;222
ts__fft_coefficient__attr_"imag"__coeff_77;222
ts__fft_coefficient__attr_"imag"__coeff_78;222
ts__fft_coefficient__attr_"imag"__coeff_79;222
ts__fft_coefficient__attr_"imag"__coeff_80;222
ts__fft_coefficient__attr_"imag"__coeff_81;222
ts__fft_coefficient__attr_"imag"__coeff_82;222
ts__fft_coefficient__attr_"imag"__coeff_83;222
ts__fft_coefficient__attr_"imag"__coeff_84;222
ts__fft_coefficient__attr_"imag"__coeff_85;222
ts__fft_coefficient__attr_"imag"__coeff_86;222
ts__fft_coefficient__attr_"imag"__coeff_87;222
ts__fft_coefficient__attr_"imag"__coeff_88;222
ts__fft_coefficient__attr_"imag"__coeff_89;222
ts__fft_coefficient__attr_"imag"__coeff_90;222
ts__fft_coefficient__attr_"imag"__coeff_91;222
ts__fft_coefficient__attr_"imag"__coeff_92;222
ts__fft_coefficient__attr_"imag"__coeff_93;222
ts__fft_coefficient__attr_"imag"__coeff_94;222
ts__fft_coefficient__attr_"imag"__coeff_95;222
ts__fft_coefficient__attr_"imag"__coeff_96;222
ts__fft_coefficient__attr_"imag"__coeff_97;222
ts__fft_coefficient__attr_"imag"__coeff_98;222
ts__fft_coefficient__attr_"imag"__coeff_99;222
ts__fft_coefficient__attr_"abs"__coeff_0;222
ts__fft_coefficient__attr_"abs"__coeff_1;222
ts__fft_coefficient__attr_"abs"__coeff_2;222
ts__fft_coefficient__attr_"abs"__coeff_3;222
ts__fft_coefficient__attr_"abs"__coeff_4;222
ts__fft_coefficient__attr_"abs"__coeff_5;222
ts__fft_coefficient__attr_"abs"__coeff_6;222
ts__fft_coefficient__attr_"abs"__coeff_7;222
ts__fft_coefficient__attr_"abs"__coeff_8;222
ts__fft_coefficient__attr_"abs"__coeff_9;222
ts__fft_coefficient__attr_"abs"__coeff_10;222
ts__fft_coefficient__attr_"abs"__coeff_11;222
ts__fft_coefficient__attr_"abs"__coeff_12;222
ts__fft_coefficient__attr_"abs"__coeff_13;222
ts__fft_coefficient__attr_"abs"__coeff_14;222
ts__fft_coefficient__attr_"abs"__coeff_15;222
ts__fft_coefficient__attr_"abs"__coeff_16;222
ts__fft_coefficient__attr_"abs"__coeff_17;222
ts__fft_coefficient__attr_"abs"__coeff_18;222
ts__fft_coefficient__attr_"abs"__coeff_19;222
ts__fft_coefficient__attr_"abs"__coeff_20;222
ts__fft_coefficient__attr_"abs"__coeff_21;222
ts__fft_coefficient__attr_"abs"__coeff_22;222
ts__fft_coefficient__attr_"abs"__coeff_23;222
ts__fft_coefficient__attr_"abs"__coeff_24;222
ts__fft_coefficient__attr_"abs"__coeff_25;222
ts__fft_coefficient__attr_"abs"__coeff_26;222
ts__fft_coefficient__attr_"abs"__coeff_27;222
ts__fft_coefficient__attr_"abs"__coeff_28;222
ts__fft_coefficient__attr_"abs"__coeff_29;222
ts__fft_coefficient__attr_"abs"__coeff_30;222
ts__fft_coefficient__attr_"abs"__coeff_31;222
ts__fft_coefficient__attr_"abs"__coeff_32;222
ts__fft_coefficient__attr_"abs"__coeff_33;222
ts__fft_coefficient__attr_"abs"__coeff_34;222
ts__fft_coefficient__attr_"abs"__coeff_35;222
ts__fft_coefficient__attr_"abs"__coeff_36;222
ts__fft_coefficient__attr_"abs"__coeff_37;222
ts__fft_coefficient__attr_"abs"__coeff_38;222
ts__fft_coefficient__attr_"abs"__coeff_39;222
ts__fft_coefficient__attr_"abs"__coeff_40;222
ts__fft_coefficient__attr_"abs"__coeff_41;222
